Bus No,Date,Time,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude
NB-1663,2020-01-10,16:45:05,Friday,Normal,3.5,4,4.5,29,32,8.35498,80.41785
NB-1663,2020-01-10,16:45:06,Friday,Normal,3.5,4,4.5,29,32,8.35505,80.41787
NB-1663,2020-01-10,16:45:07,Friday,Normal,3.5,4,4.5,29,32,8.35507,80.41789
NB-1663,2020-01-10,16:45:08,Friday,Normal,3.5,4,4.5,29,32,8.35509,80.4179
NB-1663,2020-01-10,16:45:09,Friday,Normal,3.5,4,4.5,29,32,8.35512,80.41792
NB-1663,2020-01-10,16:45:10,Friday,Normal,3.5,4,4.5,29,32,8.35517,80.41796
NB-1663,2020-01-10,16:45:11,Friday,Normal,3.5,4,4.5,29,32,8.35522,80.41799
NB-1663,2020-01-10,16:45:12,Friday,Normal,3.5,4,4.5,29,32,8.35523,80.41799
NB-1663,2020-01-10,16:45:13,Friday,Normal,3.5,4,4.5,29,32,8.35525,80.41799
NB-1663,2020-01-10,16:45:14,Friday,Normal,3.5,4,4.5,29,32,8.35526,80.41801
NB-1663,2020-01-10,16:45:15,Friday,Normal,3.5,4,4.5,29,32,8.35528,80.41803
NB-1663,2020-01-10,16:45:16,Friday,Normal,3.5,4,4.5,29,32,8.35531,80.41805
NB-1663,2020-01-10,16:45:17,Friday,Normal,3.5,4,4.5,29,32,8.35533,80.41807
NB-1663,2020-01-10,16:45:18,Friday,Normal,3.5,4,4.5,29,32,8.35536,80.41807
NB-1663,2020-01-10,16:45:19,Friday,Normal,3.5,4,4.5,29,32,8.3554,80.41808
NB-1663,2020-01-10,16:45:20,Friday,Normal,3.5,4,4.5,29,32,8.35544,80.41809
NB-1663,2020-01-10,16:45:21,Friday,Normal,3.5,4,4.5,29,32,8.35549,80.4181
NB-1663,2020-01-10,16:45:22,Friday,Normal,3.5,4,4.5,29,32,8.35553,80.41811
NB-1663,2020-01-10,16:45:23,Friday,Normal,3.5,4,4.5,29,32,8.35557,80.41811
NB-1663,2020-01-10,16:45:24,Friday,Normal,3.5,4,4.5,29,32,8.35561,80.41811
NB-1663,2020-01-10,16:45:25,Friday,Normal,3.5,4,4.5,29,32,8.35565,80.4181
NB-1663,2020-01-10,16:45:26,Friday,Normal,3.5,4,4.5,29,32,8.35573,80.41805
NB-1663,2020-01-10,16:45:27,Friday,Normal,3.5,4,4.5,29,32,8.35578,80.41805
NB-1663,2020-01-10,16:45:28,Friday,Normal,3.5,4,4.5,29,32,8.35583,80.41806
NB-1663,2020-01-10,16:45:29,Friday,Normal,3.5,4,4.5,29,32,8.35585,80.4181
NB-1663,2020-01-10,16:45:30,Friday,Normal,3.5,4,4.5,29,32,8.35588,80.41809
NB-1663,2020-01-10,16:45:31,Friday,Normal,3.5,4,4.5,29,32,8.35591,80.41812
NB-1663,2020-01-10,16:45:32,Friday,Normal,3.5,4,4.5,29,32,8.35593,80.41814
NB-1663,2020-01-10,16:45:33,Friday,Normal,3.5,4,4.5,29,32,8.35594,80.41819
NB-1663,2020-01-10,16:45:34,Friday,Normal,3.5,4,4.5,29,32,8.35596,80.41824
NB-1663,2020-01-10,16:45:35,Friday,Normal,3.5,4,4.5,29,32,8.35604,80.41825
NB-1663,2020-01-10,16:45:36,Friday,Normal,3.5,4,4.5,29,32,8.35608,80.41829
NB-1663,2020-01-10,16:45:37,Friday,Normal,3.5,4,4.5,29,32,8.35608,80.41835
NB-1663,2020-01-10,16:45:38,Friday,Normal,3.5,4,4.5,29,32,8.35608,80.41839
NB-1663,2020-01-10,16:45:39,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41842
NB-1663,2020-01-10,16:45:40,Friday,Normal,3.5,4,4.5,29,32,8.3561,80.41846
NB-1663,2020-01-10,16:45:41,Friday,Normal,3.5,4,4.5,29,32,8.35612,80.41851
NB-1663,2020-01-10,16:45:42,Friday,Normal,3.5,4,4.5,29,32,8.35612,80.41853
NB-1663,2020-01-10,16:45:43,Friday,Normal,3.5,4,4.5,29,32,8.35614,80.41857
NB-1663,2020-01-10,16:45:44,Friday,Normal,3.5,4,4.5,29,32,8.35615,80.41858
NB-1663,2020-01-10,16:45:46,Friday,Normal,3.5,4,4.5,29,32,8.35615,80.41859
NB-1663,2020-01-10,16:45:52,Friday,Normal,3.5,4,4.5,29,32,8.35614,80.41858
NB-1663,2020-01-10,16:45:53,Friday,Normal,3.5,4,4.5,29,32,8.35611,80.41857
NB-1663,2020-01-10,16:45:54,Friday,Normal,3.5,4,4.5,29,32,8.3561,80.41857
NB-1663,2020-01-10,16:45:56,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41856
NB-1663,2020-01-10,16:45:57,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41855
NB-1663,2020-01-10,16:46:00,Friday,Normal,3.5,4,4.5,29,32,8.35608,80.41854
NB-1663,2020-01-10,16:46:02,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41852
NB-1663,2020-01-10,16:46:04,Friday,Normal,3.5,4,4.5,29,32,8.35608,80.41852
NB-1663,2020-01-10,16:46:08,Friday,Normal,3.5,4,4.5,29,32,8.35608,80.41851
NB-1663,2020-01-10,16:46:11,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.4186
NB-1663,2020-01-10,16:46:12,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41866
NB-1663,2020-01-10,16:46:13,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41872
NB-1663,2020-01-10,16:46:14,Friday,Normal,3.5,4,4.5,29,32,8.3561,80.41881
NB-1663,2020-01-10,16:46:15,Friday,Normal,3.5,4,4.5,29,32,8.35609,80.41888
NB-1663,2020-01-10,16:46:16,Friday,Normal,3.5,4,4.5,29,32,8.3561,80.41898
NB-1663,2020-01-10,16:46:17,Friday,Normal,3.5,4,4.5,29,32,8.35611,80.41906
NB-1663,2020-01-10,16:46:18,Friday,Normal,3.5,4,4.5,29,32,8.35614,80.41918
NB-1663,2020-01-10,16:46:19,Friday,Normal,3.5,4,4.5,29,32,8.35616,80.41926
NB-1663,2020-01-10,16:46:20,Friday,Normal,3.5,4,4.5,29,32,8.35617,80.41935
NB-1663,2020-01-10,16:46:21,Friday,Normal,3.5,4,4.5,29,32,8.35618,80.41942
NB-1663,2020-01-10,16:46:22,Friday,Normal,3.5,4,4.5,29,32,8.3562,80.41954
NB-1663,2020-01-10,16:46:23,Friday,Normal,3.5,4,4.5,29,32,8.35622,80.41965
NB-1663,2020-01-10,16:46:24,Friday,Normal,3.5,4,4.5,29,32,8.35624,80.41977
NB-1663,2020-01-10,16:46:25,Friday,Normal,3.5,4,4.5,29,32,8.35625,80.41986
NB-1663,2020-01-10,16:46:26,Friday,Normal,3.5,4,4.5,29,32,8.35625,80.41995
NB-1663,2020-01-10,16:46:27,Friday,Normal,3.5,4,4.5,29,32,8.35626,80.42005
NB-1663,2020-01-10,16:46:28,Friday,Normal,3.5,4,4.5,29,32,8.35627,80.42014
NB-1663,2020-01-10,16:46:29,Friday,Normal,3.5,4,4.5,29,32,8.35629,80.42024
NB-1663,2020-01-10,16:46:30,Friday,Normal,3.5,4,4.5,29,32,8.35632,80.42035
NB-1663,2020-01-10,16:46:31,Friday,Normal,3.5,4,4.5,29,32,8.35634,80.42048
NB-1663,2020-01-10,16:46:32,Friday,Normal,3.5,4,4.5,29,32,8.35635,80.42056
NB-1663,2020-01-10,16:46:33,Friday,Normal,3.5,4,4.5,29,32,8.35637,80.42065
NB-1663,2020-01-10,16:46:34,Friday,Normal,3.5,4,4.5,29,32,8.35639,80.42076
NB-1663,2020-01-10,16:46:35,Friday,Normal,3.5,4,4.5,29,32,8.3564,80.42085
NB-1663,2020-01-10,16:46:36,Friday,Normal,3.5,4,4.5,29,32,8.35642,80.42099
NB-1663,2020-01-10,16:46:37,Friday,Normal,3.5,4,4.5,29,32,8.35645,80.42111
NB-1663,2020-01-10,16:46:38,Friday,Normal,3.5,4,4.5,29,32,8.35646,80.42122
NB-1663,2020-01-10,16:46:39,Friday,Normal,3.5,4,4.5,29,32,8.35648,80.42134
NB-1663,2020-01-10,16:46:40,Friday,Normal,3.5,4,4.5,29,32,8.35649,80.42146
NB-1663,2020-01-10,16:46:41,Friday,Normal,3.5,4,4.5,29,32,8.35651,80.42161
NB-1663,2020-01-10,16:46:42,Friday,Normal,3.5,4,4.5,29,32,8.35655,80.42177
NB-1663,2020-01-10,16:46:43,Friday,Normal,3.5,4,4.5,29,32,8.35656,80.42191
NB-1663,2020-01-10,16:46:44,Friday,Normal,3.5,4,4.5,29,32,8.35656,80.42202
NB-1663,2020-01-10,16:46:45,Friday,Normal,3.5,4,4.5,29,32,8.35655,80.42214
NB-1663,2020-01-10,16:46:46,Friday,Normal,3.5,4,4.5,29,32,8.35654,80.42227
NB-1663,2020-01-10,16:46:47,Friday,Normal,3.5,4,4.5,29,32,8.35652,80.42239
NB-1663,2020-01-10,16:46:48,Friday,Normal,3.5,4,4.5,29,32,8.35648,80.42249
NB-1663,2020-01-10,16:46:49,Friday,Normal,3.5,4,4.5,29,32,8.35645,80.42262
NB-1663,2020-01-10,16:46:50,Friday,Normal,3.5,4,4.5,29,32,8.35639,80.42273
NB-1663,2020-01-10,16:46:51,Friday,Normal,3.5,4,4.5,29,32,8.35633,80.42281
NB-1663,2020-01-10,16:46:52,Friday,Normal,3.5,4,4.5,29,32,8.35625,80.42292
NB-1663,2020-01-10,16:46:53,Friday,Normal,3.5,4,4.5,29,32,8.35617,80.42303
NB-1663,2020-01-10,16:46:54,Friday,Normal,3.5,4,4.5,29,32,8.3561,80.42313
NB-1663,2020-01-10,16:46:55,Friday,Normal,3.5,4,4.5,29,32,8.35603,80.42324
NB-1663,2020-01-10,16:46:56,Friday,Normal,3.5,4,4.5,29,32,8.35594,80.42336
NB-1663,2020-01-10,16:46:57,Friday,Normal,3.5,4,4.5,29,32,8.35586,80.42343
NB-1663,2020-01-10,16:46:58,Friday,Normal,3.5,4,4.5,29,32,8.35577,80.42354
NB-1663,2020-01-10,16:46:59,Friday,Normal,3.5,4,4.5,29,32,8.35568,80.42365
NB-1663,2020-01-10,16:47:00,Friday,Normal,3.5,4,4.5,29,32,8.3556,80.42376
NB-1663,2020-01-10,16:47:01,Friday,Normal,3.5,4,4.5,29,32,8.35554,80.42388
NB-1663,2020-01-10,16:47:02,Friday,Normal,3.5,4,4.5,29,32,8.35552,80.4239
NB-1663,2020-01-10,16:47:03,Friday,Normal,3.5,4,4.5,29,32,8.3555,80.42394
NB-1663,2020-01-10,16:47:04,Friday,Normal,3.5,4,4.5,29,32,8.35546,80.42404
NB-1663,2020-01-10,16:47:05,Friday,Normal,3.5,4,4.5,29,32,8.35544,80.42414
NB-1663,2020-01-10,16:47:06,Friday,Normal,3.5,4,4.5,29,32,8.35541,80.42423
NB-1663,2020-01-10,16:47:07,Friday,Normal,3.5,4,4.5,29,32,8.35539,80.42428
NB-1663,2020-01-10,16:47:08,Friday,Normal,3.5,4,4.5,29,32,8.35537,80.42443
NB-1663,2020-01-10,16:47:09,Friday,Normal,3.5,4,4.5,29,32,8.35538,80.42461
NB-1663,2020-01-10,16:47:10,Friday,Normal,3.5,4,4.5,29,32,8.35536,80.42471
NB-1663,2020-01-10,16:47:11,Friday,Normal,3.5,4,4.5,29,32,8.35536,80.42483
NB-1663,2020-01-10,16:47:12,Friday,Normal,3.5,4,4.5,29,32,8.35536,80.4249
NB-1663,2020-01-10,16:47:13,Friday,Normal,3.5,4,4.5,29,32,8.35534,80.42501
NB-1663,2020-01-10,16:47:14,Friday,Normal,3.5,4,4.5,29,32,8.3553,80.42507
NB-1663,2020-01-10,16:47:15,Friday,Normal,3.5,4,4.5,29,32,8.35529,80.42518
NB-1663,2020-01-10,16:47:16,Friday,Normal,3.5,4,4.5,29,32,8.35527,80.42527
NB-1663,2020-01-10,16:47:17,Friday,Normal,3.5,4,4.5,29,32,8.35526,80.42537
NB-1663,2020-01-10,16:47:18,Friday,Normal,3.5,4,4.5,29,32,8.35523,80.42543
NB-1663,2020-01-10,16:47:19,Friday,Normal,3.5,4,4.5,29,32,8.35521,80.4255
NB-1663,2020-01-10,16:47:20,Friday,Normal,3.5,4,4.5,29,32,8.35518,80.42559
NB-1663,2020-01-10,16:47:21,Friday,Normal,3.5,4,4.5,29,32,8.35516,80.42565
NB-1663,2020-01-10,16:47:22,Friday,Normal,3.5,4,4.5,29,32,8.35514,80.42572
NB-1663,2020-01-10,16:47:23,Friday,Normal,3.5,4,4.5,29,32,8.35511,80.42585
NB-1663,2020-01-10,16:47:24,Friday,Normal,3.5,4,4.5,29,32,8.35508,80.42596
NB-1663,2020-01-10,16:47:25,Friday,Normal,3.5,4,4.5,29,32,8.35506,80.42605
NB-1663,2020-01-10,16:47:26,Friday,Normal,3.5,4,4.5,29,32,8.35505,80.42617
NB-1663,2020-01-10,16:47:27,Friday,Normal,3.5,4,4.5,29,32,8.35504,80.42628
NB-1663,2020-01-10,16:47:28,Friday,Normal,3.5,4,4.5,29,32,8.35502,80.42636
NB-1663,2020-01-10,16:47:29,Friday,Normal,3.5,4,4.5,29,32,8.35501,80.42647
NB-1663,2020-01-10,16:47:30,Friday,Normal,3.5,4,4.5,29,32,8.355,80.4266
NB-1663,2020-01-10,16:47:31,Friday,Normal,3.5,4,4.5,29,32,8.35499,80.4267
NB-1663,2020-01-10,16:47:32,Friday,Normal,3.5,4,4.5,29,32,8.35497,80.42682
NB-1663,2020-01-10,16:47:33,Friday,Normal,3.5,4,4.5,29,32,8.35493,80.42693
NB-1663,2020-01-10,16:47:34,Friday,Normal,3.5,4,4.5,29,32,8.3549,80.42704
NB-1663,2020-01-10,16:47:35,Friday,Normal,3.5,4,4.5,29,32,8.35486,80.42714
NB-1663,2020-01-10,16:47:36,Friday,Normal,3.5,4,4.5,29,32,8.35481,80.42724
NB-1663,2020-01-10,16:47:37,Friday,Normal,3.5,4,4.5,29,32,8.35477,80.42735
NB-1663,2020-01-10,16:47:38,Friday,Normal,3.5,4,4.5,29,32,8.3547,80.42745
NB-1663,2020-01-10,16:47:39,Friday,Normal,3.5,4,4.5,29,32,8.35465,80.42759
NB-1663,2020-01-10,16:47:40,Friday,Normal,3.5,4,4.5,29,32,8.3546,80.42771
NB-1663,2020-01-10,16:47:41,Friday,Normal,3.5,4,4.5,29,32,8.35455,80.42783
NB-1663,2020-01-10,16:47:42,Friday,Normal,3.5,4,4.5,29,32,8.3545,80.42795
NB-1663,2020-01-10,16:47:43,Friday,Normal,3.5,4,4.5,29,32,8.35445,80.42808
NB-1663,2020-01-10,16:47:44,Friday,Normal,3.5,4,4.5,29,32,8.35442,80.42819
NB-1663,2020-01-10,16:47:45,Friday,Normal,3.5,4,4.5,29,32,8.35438,80.42832
NB-1663,2020-01-10,16:47:46,Friday,Normal,3.5,4,4.5,29,32,8.35432,80.42847
NB-1663,2020-01-10,16:47:47,Friday,Normal,3.5,4,4.5,29,32,8.35426,80.42861
NB-1663,2020-01-10,16:47:48,Friday,Normal,3.5,4,4.5,29,32,8.35422,80.42876
NB-1663,2020-01-10,16:47:49,Friday,Normal,3.5,4,4.5,29,32,8.35417,80.42886
NB-1663,2020-01-10,16:47:50,Friday,Normal,3.5,4,4.5,29,32,8.35411,80.42898
NB-1663,2020-01-10,16:47:51,Friday,Normal,3.5,4,4.5,29,32,8.3541,80.42909
NB-1663,2020-01-10,16:47:52,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.42924
NB-1663,2020-01-10,16:47:53,Friday,Normal,3.5,4,4.5,29,32,8.354,80.4294
NB-1663,2020-01-10,16:47:54,Friday,Normal,3.5,4,4.5,29,32,8.35399,80.42948
NB-1663,2020-01-10,16:47:55,Friday,Normal,3.5,4,4.5,29,32,8.35391,80.4295
NB-1663,2020-01-10,16:47:56,Friday,Normal,3.5,4,4.5,29,32,8.3539,80.42973
NB-1663,2020-01-10,16:47:57,Friday,Normal,3.5,4,4.5,29,32,8.35385,80.42986
NB-1663,2020-01-10,16:47:58,Friday,Normal,3.5,4,4.5,29,32,8.35381,80.42994
NB-1663,2020-01-10,16:47:59,Friday,Normal,3.5,4,4.5,29,32,8.35385,80.43004
NB-1663,2020-01-10,16:48:00,Friday,Normal,3.5,4,4.5,29,32,8.35384,80.43021
NB-1663,2020-01-10,16:48:01,Friday,Normal,3.5,4,4.5,29,32,8.35384,80.43029
NB-1663,2020-01-10,16:48:02,Friday,Normal,3.5,4,4.5,29,32,8.35382,80.43038
NB-1663,2020-01-10,16:48:03,Friday,Normal,3.5,4,4.5,29,32,8.35381,80.43049
NB-1663,2020-01-10,16:48:04,Friday,Normal,3.5,4,4.5,29,32,8.35378,80.43059
NB-1663,2020-01-10,16:48:05,Friday,Normal,3.5,4,4.5,29,32,8.35378,80.43074
NB-1663,2020-01-10,16:48:06,Friday,Normal,3.5,4,4.5,29,32,8.3538,80.4309
NB-1663,2020-01-10,16:48:07,Friday,Normal,3.5,4,4.5,29,32,8.35379,80.43101
NB-1663,2020-01-10,16:48:08,Friday,Normal,3.5,4,4.5,29,32,8.35379,80.43119
NB-1663,2020-01-10,16:48:09,Friday,Normal,3.5,4,4.5,29,32,8.3538,80.43132
NB-1663,2020-01-10,16:48:10,Friday,Normal,3.5,4,4.5,29,32,8.35381,80.43143
NB-1663,2020-01-10,16:48:11,Friday,Normal,3.5,4,4.5,29,32,8.35383,80.43151
NB-1663,2020-01-10,16:48:12,Friday,Normal,3.5,4,4.5,29,32,8.35383,80.43161
NB-1663,2020-01-10,16:48:13,Friday,Normal,3.5,4,4.5,29,32,8.35385,80.43169
NB-1663,2020-01-10,16:48:14,Friday,Normal,3.5,4,4.5,29,32,8.35385,80.43176
NB-1663,2020-01-10,16:48:15,Friday,Normal,3.5,4,4.5,29,32,8.35386,80.43185
NB-1663,2020-01-10,16:48:16,Friday,Normal,3.5,4,4.5,29,32,8.35391,80.43193
NB-1663,2020-01-10,16:48:17,Friday,Normal,3.5,4,4.5,29,32,8.3539,80.43201
NB-1663,2020-01-10,16:48:18,Friday,Normal,3.5,4,4.5,29,32,8.35392,80.43208
NB-1663,2020-01-10,16:48:19,Friday,Normal,3.5,4,4.5,29,32,8.35392,80.43213
NB-1663,2020-01-10,16:48:20,Friday,Normal,3.5,4,4.5,29,32,8.35395,80.43221
NB-1663,2020-01-10,16:48:21,Friday,Normal,3.5,4,4.5,29,32,8.35394,80.43225
NB-1663,2020-01-10,16:48:22,Friday,Normal,3.5,4,4.5,29,32,8.35395,80.43233
NB-1663,2020-01-10,16:48:23,Friday,Normal,3.5,4,4.5,29,32,8.35398,80.43246
NB-1663,2020-01-10,16:48:24,Friday,Normal,3.5,4,4.5,29,32,8.35399,80.43253
NB-1663,2020-01-10,16:48:25,Friday,Normal,3.5,4,4.5,29,32,8.35401,80.43259
NB-1663,2020-01-10,16:48:26,Friday,Normal,3.5,4,4.5,29,32,8.35403,80.43268
NB-1663,2020-01-10,16:48:27,Friday,Normal,3.5,4,4.5,29,32,8.35405,80.43276
NB-1663,2020-01-10,16:48:28,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43287
NB-1663,2020-01-10,16:48:29,Friday,Normal,3.5,4,4.5,29,32,8.35403,80.43294
NB-1663,2020-01-10,16:48:30,Friday,Normal,3.5,4,4.5,29,32,8.35403,80.43305
NB-1663,2020-01-10,16:48:31,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43315
NB-1663,2020-01-10,16:48:32,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43326
NB-1663,2020-01-10,16:48:33,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43337
NB-1663,2020-01-10,16:48:34,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43347
NB-1663,2020-01-10,16:48:35,Friday,Normal,3.5,4,4.5,29,32,8.35403,80.43356
NB-1663,2020-01-10,16:48:36,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43364
NB-1663,2020-01-10,16:48:37,Friday,Normal,3.5,4,4.5,29,32,8.35404,80.43378
NB-1663,2020-01-10,16:48:38,Friday,Normal,3.5,4,4.5,29,32,8.35407,80.43387
NB-1663,2020-01-10,16:48:39,Friday,Normal,3.5,4,4.5,29,32,8.35407,80.434
NB-1663,2020-01-10,16:48:40,Friday,Normal,3.5,4,4.5,29,32,8.35409,80.43417
NB-1663,2020-01-10,16:48:41,Friday,Normal,3.5,4,4.5,29,32,8.3541,80.43431
NB-1663,2020-01-10,16:48:42,Friday,Normal,3.5,4,4.5,29,32,8.35411,80.43444
NB-1663,2020-01-10,16:48:43,Friday,Normal,3.5,4,4.5,29,32,8.35412,80.43458
NB-1663,2020-01-10,16:48:44,Friday,Normal,3.5,4,4.5,29,32,8.35411,80.43474
NB-1663,2020-01-10,16:48:45,Friday,Normal,3.5,4,4.5,29,32,8.35411,80.43487
NB-1663,2020-01-10,16:48:46,Friday,Normal,3.5,4,4.5,29,32,8.35412,80.435
NB-1663,2020-01-10,16:48:47,Friday,Normal,3.5,4,4.5,29,32,8.35412,80.43517
NB-1663,2020-01-10,16:48:48,Friday,Normal,3.5,4,4.5,29,32,8.35413,80.43535
NB-1663,2020-01-10,16:48:49,Friday,Normal,3.5,4,4.5,29,32,8.35414,80.43549
NB-1663,2020-01-10,16:48:50,Friday,Normal,3.5,4,4.5,29,32,8.35415,80.43562
NB-1663,2020-01-10,16:48:51,Friday,Normal,3.5,4,4.5,29,32,8.35415,80.43577
NB-1663,2020-01-10,16:48:52,Friday,Normal,3.5,4,4.5,29,32,8.35416,80.43591
NB-1663,2020-01-10,16:48:53,Friday,Normal,3.5,4,4.5,29,32,8.35416,80.43603
NB-1663,2020-01-10,16:48:54,Friday,Normal,3.5,4,4.5,29,32,8.35416,80.43619
NB-1663,2020-01-10,16:48:55,Friday,Normal,3.5,4,4.5,29,32,8.35417,80.43632
NB-1663,2020-01-10,16:48:56,Friday,Normal,3.5,4,4.5,29,32,8.35417,80.43647
NB-1663,2020-01-10,16:48:57,Friday,Normal,3.5,4,4.5,29,32,8.35419,80.43662
NB-1663,2020-01-10,16:48:58,Friday,Normal,3.5,4,4.5,29,32,8.35422,80.43679
NB-1663,2020-01-10,16:48:59,Friday,Normal,3.5,4,4.5,29,32,8.35422,80.4369
NB-1663,2020-01-10,16:49:00,Friday,Normal,3.5,4,4.5,29,32,8.35424,80.43705
NB-1663,2020-01-10,16:49:01,Friday,Normal,3.5,4,4.5,29,32,8.35423,80.43717
NB-1663,2020-01-10,16:49:02,Friday,Normal,3.5,4,4.5,29,32,8.35424,80.43728
NB-1663,2020-01-10,16:49:03,Friday,Normal,3.5,4,4.5,29,32,8.35426,80.4374
NB-1663,2020-01-10,16:49:04,Friday,Normal,3.5,4,4.5,29,32,8.35426,80.43752
NB-1663,2020-01-10,16:49:05,Friday,Normal,3.5,4,4.5,29,32,8.35426,80.43759
NB-1663,2020-01-10,16:49:06,Friday,Normal,3.5,4,4.5,29,32,8.35427,80.43767
NB-1663,2020-01-10,16:49:07,Friday,Normal,3.5,4,4.5,29,32,8.35426,80.43776
NB-1663,2020-01-10,16:49:08,Friday,Normal,3.5,4,4.5,29,32,8.35428,80.43786
NB-1663,2020-01-10,16:49:09,Friday,Normal,3.5,4,4.5,29,32,8.3543,80.43798
NB-1663,2020-01-10,16:49:10,Friday,Normal,3.5,4,4.5,29,32,8.35429,80.43806
NB-1663,2020-01-10,16:49:11,Friday,Normal,3.5,4,4.5,29,32,8.35431,80.43816
NB-1663,2020-01-10,16:49:12,Friday,Normal,3.5,4,4.5,29,32,8.3543,80.43825
NB-1663,2020-01-10,16:49:13,Friday,Normal,3.5,4,4.5,29,32,8.35429,80.43835
NB-1663,2020-01-10,16:49:14,Friday,Normal,3.5,4,4.5,29,32,8.35431,80.43844
NB-1663,2020-01-10,16:49:15,Friday,Normal,3.5,4,4.5,29,32,8.35432,80.43853
NB-1663,2020-01-10,16:49:16,Friday,Normal,3.5,4,4.5,29,32,8.35433,80.43864
NB-1663,2020-01-10,16:49:17,Friday,Normal,3.5,4,4.5,29,32,8.35434,80.43874
NB-1663,2020-01-10,16:49:18,Friday,Normal,3.5,4,4.5,29,32,8.35434,80.4388
NB-1663,2020-01-10,16:49:19,Friday,Normal,3.5,4,4.5,29,32,8.35435,80.43889
NB-1663,2020-01-10,16:49:20,Friday,Normal,3.5,4,4.5,29,32,8.35435,80.43898
NB-1663,2020-01-10,16:49:21,Friday,Normal,3.5,4,4.5,29,32,8.35433,80.43902
NB-1663,2020-01-10,16:49:22,Friday,Normal,3.5,4,4.5,29,32,8.35431,80.43907
NB-1663,2020-01-10,16:49:23,Friday,Normal,3.5,4,4.5,29,32,8.35431,80.43913
NB-1663,2020-01-10,16:49:24,Friday,Normal,3.5,4,4.5,29,32,8.35432,80.43922
NB-1663,2020-01-10,16:49:25,Friday,Normal,3.5,4,4.5,29,32,8.35433,80.4393
NB-1663,2020-01-10,16:49:26,Friday,Normal,3.5,4,4.5,29,32,8.35434,80.43938
NB-1663,2020-01-10,16:49:27,Friday,Normal,3.5,4,4.5,29,32,8.35434,80.43947
NB-1663,2020-01-10,16:49:28,Friday,Normal,3.5,4,4.5,29,32,8.35435,80.43957
NB-1663,2020-01-10,16:49:29,Friday,Normal,3.5,4,4.5,29,32,8.35435,80.43968
NB-1663,2020-01-10,16:49:30,Friday,Normal,3.5,4,4.5,29,32,8.35436,80.43975
NB-1663,2020-01-10,16:49:31,Friday,Normal,3.5,4,4.5,29,32,8.35438,80.43987
NB-1663,2020-01-10,16:49:32,Friday,Normal,3.5,4,4.5,29,32,8.35438,80.43999
NB-1663,2020-01-10,16:49:33,Friday,Normal,3.5,4,4.5,29,32,8.35438,80.44011
NB-1663,2020-01-10,16:49:34,Friday,Normal,3.5,4,4.5,29,32,8.35439,80.44021
NB-1663,2020-01-10,16:49:35,Friday,Normal,3.5,4,4.5,29,32,8.35441,80.44032
NB-1663,2020-01-10,16:49:36,Friday,Normal,3.5,4,4.5,29,32,8.35442,80.44049
NB-1663,2020-01-10,16:49:37,Friday,Normal,3.5,4,4.5,29,32,8.35443,80.44058
NB-1663,2020-01-10,16:49:38,Friday,Normal,3.5,4,4.5,29,32,8.35444,80.44072
NB-1663,2020-01-10,16:49:39,Friday,Normal,3.5,4,4.5,29,32,8.35446,80.44085
NB-1663,2020-01-10,16:49:40,Friday,Normal,3.5,4,4.5,29,32,8.35448,80.44097
NB-1663,2020-01-10,16:49:41,Friday,Normal,3.5,4,4.5,29,32,8.35447,80.4411
NB-1663,2020-01-10,16:49:42,Friday,Normal,3.5,4,4.5,29,32,8.35447,80.44123
NB-1663,2020-01-10,16:49:43,Friday,Normal,3.5,4,4.5,29,32,8.3545,80.44134
NB-1663,2020-01-10,16:49:44,Friday,Normal,3.5,4,4.5,29,32,8.35452,80.44146
NB-1663,2020-01-10,16:49:45,Friday,Normal,3.5,4,4.5,29,32,8.35453,80.44157
NB-1663,2020-01-10,16:49:46,Friday,Normal,3.5,4,4.5,29,32,8.35452,80.44165
NB-1663,2020-01-10,16:49:47,Friday,Normal,3.5,4,4.5,29,32,8.35453,80.44176
NB-1663,2020-01-10,16:49:48,Friday,Normal,3.5,4,4.5,29,32,8.35453,80.44186
NB-1663,2020-01-10,16:49:49,Friday,Normal,3.5,4,4.5,29,32,8.35454,80.44195
NB-1663,2020-01-10,16:49:50,Friday,Normal,3.5,4,4.5,29,32,8.35454,80.44204
NB-1663,2020-01-10,16:49:51,Friday,Normal,3.5,4,4.5,29,32,8.35455,80.44218
NB-1663,2020-01-10,16:49:52,Friday,Normal,3.5,4,4.5,29,32,8.35456,80.44224
NB-1663,2020-01-10,16:49:53,Friday,Normal,3.5,4,4.5,29,32,8.35457,80.44229
