Bus No,Date,Time,Driver rating based on time,Driver rating based on decipline,Bus rating,Driver Age,Weather,Bus type,Longtide,Latitude,Start/End
NC - 5210,2020/02/18,12:12:58,4,4.5,4.5,32,32,Normal,8.356983,80.4945314,
NC - 5210,2020/02/18,12:13:06,4,4.5,4.5,32,32,Normal,8.3565679,80.4931765,
NC - 5210,2020/02/18,12:13:19,4,4.5,4.5,32,32,Normal,8.3560899,80.4913143,
NC - 5210,2020/02/18,12:13:26,4,4.5,4.5,32,32,Normal,8.3559765,80.4908341,
NC - 5210,2020/02/18,12:13:36,4,4.5,4.5,32,32,Normal,8.3558679,80.4906605,
NC - 5210,2020/02/18,12:13:48,4,4.5,4.5,32,32,Normal,8.3558906,80.4897806,
NC - 5210,2020/02/18,12:13:58,4,4.5,4.5,32,32,Normal,8.3560546,80.4886972,
NC - 5210,2020/02/18,12:14:05,4,4.5,4.5,32,32,Normal,8.3562176,80.4877111,
NC - 5210,2020/02/18,12:14:17,4,4.5,4.5,32,32,Normal,8.3563854,80.4862442,
NC - 5210,2020/02/18,12:14:27,4,4.5,4.5,32,32,Normal,8.3562238,80.4845607,
NC - 5210,2020/02/18,12:14:35,4,4.5,4.5,32,32,Normal,8.3557832,80.4831118,
NC - 5210,2020/02/18,12:14:49,4,4.5,4.5,32,32,Normal,8.3554123,80.480774,
NC - 5210,2020/02/18,12:14:56,4,4.5,4.5,32,32,Normal,8.3553466,80.4795886,
NC - 5210,2020/02/18,12:15:06,4,4.5,4.5,32,32,Normal,8.3552955,80.4780017,
NC - 5210,2020/02/18,12:15:17,4,4.5,4.5,32,32,Normal,8.3551017,80.4762373,
NC - 5210,2020/02/18,12:15:29,4,4.5,4.5,32,32,Normal,8.3550868,80.4757586,
NC - 5210,2020/02/18,12:15:35,4,4.5,4.5,32,32,Normal,8.3550919,80.4761032,
NC - 5210,2020/02/18,12:15:49,4,4.5,4.5,32,32,Normal,8.3548792,80.4748682,
NC - 5210,2020/02/18,12:15:55,4,4.5,4.5,32,32,Normal,8.3547445,80.4742555,
NC - 5210,2020/02/18,12:16:09,4,4.5,4.5,32,32,Normal,8.3545621,80.4728974,
NC - 5210,2020/02/18,12:16:29,4,4.5,4.5,32,32,Normal,8.35477,80.4691001,
NC - 5210,2020/02/18,12:16:56,4,4.5,4.5,32,32,Normal,8.3548358,80.4645332,
NC - 5210,2020/02/18,12:17:03,4,4.5,4.5,32,32,Normal,8.3547432,80.4636105,
NC - 5210,2020/02/18,12:17:12,4,4.5,4.5,32,32,Normal,8.3547251,80.4624127,
NC - 5210,2020/02/18,12:17:21,4,4.5,4.5,32,32,Normal,8.3547639,80.4613217,
NC - 5210,2020/02/18,12:17:31,4,4.5,4.5,32,32,Normal,8.3548141,80.4602761,
NC - 5210,2020/02/18,12:17:51,4,4.5,4.5,32,32,Normal,8.3547811,80.4593169,
NC - 5210,2020/02/18,12:17:57,4,4.5,4.5,32,32,Normal,8.3549008,80.4595685,
NC - 5210,2020/02/18,12:18:09,4,4.5,4.5,32,32,Normal,8.3549481,80.4587943,
NC - 5210,2020/02/18,12:18:15,4,4.5,4.5,32,32,Normal,8.3549024,80.4577985,
NC - 5210,2020/02/18,12:18:35,4,4.5,4.5,32,32,Normal,8.3549529,80.4541612,
NC - 5210,2020/02/18,12:18:57,4,4.5,4.5,32,32,Normal,8.3550309,80.4511567,
NC - 5210,2020/02/18,12:19:04,4,4.5,4.5,32,32,Normal,8.3550011,80.4499655,
NC - 5210,2020/02/18,12:19:11,4,4.5,4.5,32,32,Normal,8.3550346,80.4493387,
NC - 5210,2020/02/18,12:19:21,4,4.5,4.5,32,32,Normal,8.3549921,80.4481771,
NC - 5210,2020/02/18,12:19:31,4,4.5,4.5,32,32,Normal,8.3548708,80.4470501,
NC - 5210,2020/02/18,12:19:42,4,4.5,4.5,32,32,Normal,8.3546558,80.4455347,
NC - 5210,2020/02/18,12:19:52,4,4.5,4.5,32,32,Normal,8.3545737,80.444223,
NC - 5210,2020/02/18,12:20:01,4,4.5,4.5,32,32,Normal,8.3545801,80.4433933,
NC - 5210,2020/02/18,12:20:11,4,4.5,4.5,32,32,Normal,8.3545633,80.4427722,
NC - 5210,2020/02/18,12:20:23,4,4.5,4.5,32,32,Normal,8.3544998,80.4419024,
NC - 5210,2020/02/18,12:20:30,4,4.5,4.5,32,32,Normal,8.3544526,80.4417748,
NC - 5210,2020/02/18,12:20:42,4,4.5,4.5,32,32,Normal,8.3544324,80.4416244,
NC - 5210,2020/02/18,12:20:52,4,4.5,4.5,32,32,Normal,8.3545024,80.4412261,
NC - 5210,2020/02/18,12:21:03,4,4.5,4.5,32,32,Normal,8.3545281,80.4402684,
NC - 5210,2020/02/18,12:21:11,4,4.5,4.5,32,32,Normal,8.3543621,80.4386559,
NC - 5210,2020/02/18,12:21:22,4,4.5,4.5,32,32,Normal,8.3542736,80.4370663,
NC - 5210,2020/02/18,12:21:31,4,4.5,4.5,32,32,Normal,8.3540825,80.4358128,
NC - 5210,2020/02/18,12:21:42,4,4.5,4.5,32,32,Normal,8.3540027,80.4344988,
NC - 5210,2020/02/18,12:21:52,4,4.5,4.5,32,32,Normal,8.3540128,80.4332984,
NC - 5210,2020/02/18,12:22:02,4,4.5,4.5,32,32,Normal,8.3539403,80.4321722,
NC - 5210,2020/02/18,12:22:12,4,4.5,4.5,32,32,Normal,8.3538123,80.4312468,
NC - 5210,2020/02/18,12:22:22,4,4.5,4.5,32,32,Normal,8.3537304,80.4305241,
NC - 5210,2020/02/18,12:22:33,4,4.5,4.5,32,32,Normal,8.3537901,80.4299843,
NC - 5210,2020/02/18,12:22:41,4,4.5,4.5,32,32,Normal,8.35415,80.4291571,
NC - 5210,2020/02/18,12:22:51,4,4.5,4.5,32,32,Normal,8.3544442,80.4278843,
NC - 5210,2020/02/18,12:23:02,4,4.5,4.5,32,32,Normal,8.3551326,80.4261804,
NC - 5210,2020/02/18,12:23:11,4,4.5,4.5,32,32,Normal,8.3553172,80.4248811,
NC - 5210,2020/02/18,12:23:21,4,4.5,4.5,32,32,Normal,8.355561,80.4236196,
NC - 5210,2020/02/18,12:23:32,4,4.5,4.5,32,32,Normal,8.3559507,80.4226268,
NC - 5210,2020/02/18,12:23:47,4,4.5,4.5,32,32,Normal,8.3564423,80.4216952,
NC - 5210,2020/02/18,12:24:02,4,4.5,4.5,32,32,Normal,8.3565092,80.4204737,
NC - 5210,2020/02/18,12:24:12,4,4.5,4.5,32,32,Normal,8.3563322,80.4200249,
NC - 5210,2020/02/18,12:24:22,4,4.5,4.5,32,32,Normal,8.3562397,80.419643,
NC - 5210,2020/02/18,12:24:32,4,4.5,4.5,32,32,Normal,8.3561705,80.4192524,
NC - 5210,2020/02/18,12:24:43,4,4.5,4.5,32,32,Normal,8.3560472,80.418608,
NC - 5210,2020/02/18,12:24:51,4,4.5,4.5,32,32,Normal,8.3559196,80.4182095,
NC - 5210,2020/02/18,12:25:00,4,4.5,4.5,32,32,Normal,8.3557165,80.4179859,
NC - 5210,2020/02/18,12:25:11,4,4.5,4.5,32,32,Normal,8.3552851,80.4178099,
NC - 5210,2020/02/18,12:25:21,4,4.5,4.5,32,32,Normal,8.354651,80.4176923,
NC - 5210,2020/02/18,12:25:31,4,4.5,4.5,32,32,Normal,8.3540441,80.4174942,
NC - 5210,2020/02/18,12:25:41,4,4.5,4.5,32,32,Normal,8.3534011,80.4172912,
NC - 5210,2020/02/18,12:25:50,4,4.5,4.5,32,32,Normal,8.3528667,80.4170341,
NC - 5210,2020/02/18,12:26:01,4,4.5,4.5,32,32,Normal,8.3522687,80.4166531,
NC - 5210,2020/02/18,12:26:11,4,4.5,4.5,32,32,Normal,8.3517104,80.4161502,
NC - 5210,2020/02/18,12:26:21,4,4.5,4.5,32,32,Normal,8.3510818,80.4155998,
NC - 5210,2020/02/18,12:26:33,4,4.5,4.5,32,32,Normal,8.3502893,80.4145596,
NC - 5210,2020/02/18,12:26:39,4,4.5,4.5,32,32,Normal,8.3500062,80.4139626,
NC - 5210,2020/02/18,12:26:50,4,4.5,4.5,32,32,Normal,8.3497188,80.4133446,
NC - 5210,2020/02/18,12:27:00,4,4.5,4.5,32,32,Normal,8.3493651,80.4128678,
NC - 5210,2020/02/18,12:27:10,4,4.5,4.5,32,32,Normal,8.3487978,80.4122996,
NC - 5210,2020/02/18,12:27:22,4,4.5,4.5,32,32,Normal,8.3477894,80.4118928,
NC - 5210,2020/02/18,12:27:30,4,4.5,4.5,32,32,Normal,8.3467318,80.4123035,
NC - 5210,2020/02/18,12:27:41,4,4.5,4.5,32,32,Normal,8.345323,80.4123193,
NC - 5210,2020/02/18,12:27:51,4,4.5,4.5,32,32,Normal,8.3440561,80.412278,
NC - 5210,2020/02/18,12:28:01,4,4.5,4.5,32,32,Normal,8.3429293,80.4122755,
NC - 5210,2020/02/18,12:28:13,4,4.5,4.5,32,32,Normal,8.3420348,80.4123448,
NC - 5210,2020/02/18,12:28:23,4,4.5,4.5,32,32,Normal,8.3419894,80.4123909,
NC - 5210,2020/02/18,12:28:29,4,4.5,4.5,32,32,Normal,8.342318,80.4121475,
NC - 5210,2020/02/18,12:28:42,4,4.5,4.5,32,32,Normal,8.3421456,80.4118573,
NC - 5210,2020/02/18,12:28:51,4,4.5,4.5,32,32,Normal,8.341595,80.4116977,
NC - 5210,2020/02/18,12:29:01,4,4.5,4.5,32,32,Normal,8.3409359,80.4116305,
NC - 5210,2020/02/18,12:29:10,4,4.5,4.5,32,32,Normal,8.340607,80.4116587,
NC - 5210,2020/02/18,12:29:21,4,4.5,4.5,32,32,Normal,8.340585,80.4116264,
NC - 5210,2020/02/18,12:29:31,4,4.5,4.5,32,32,Normal,8.3403371,80.4115307,
NC - 5210,2020/02/18,12:29:41,4,4.5,4.5,32,32,Normal,8.3393841,80.4115385,
NC - 5210,2020/02/18,12:29:50,4,4.5,4.5,32,32,Normal,8.3383322,80.4115545,
NC - 5210,2020/02/18,12:30:01,4,4.5,4.5,32,32,Normal,8.3373703,80.4115462,
NC - 5210,2020/02/18,12:30:11,4,4.5,4.5,32,32,Normal,8.3370284,80.4115395,
NC - 5210,2020/02/18,12:30:21,4,4.5,4.5,32,32,Normal,8.3366214,80.4114927,
NC - 5210,2020/02/18,12:30:31,4,4.5,4.5,32,32,Normal,8.3362198,80.4114391,
NC - 5210,2020/02/18,12:30:41,4,4.5,4.5,32,32,Normal,8.3359156,80.4113536,
NC - 5210,2020/02/18,12:30:51,4,4.5,4.5,32,32,Normal,8.3356007,80.4112838,
NC - 5210,2020/02/18,12:31:00,4,4.5,4.5,32,32,Normal,8.3356932,80.4112746,
NC - 5210,2020/02/18,12:31:10,4,4.5,4.5,32,32,Normal,8.3353353,80.4110516,
NC - 5210,2020/02/18,12:31:20,4,4.5,4.5,32,32,Normal,8.3349768,80.4108357,
NC - 5210,2020/02/18,12:31:31,4,4.5,4.5,32,32,Normal,8.3344063,80.4105066,
NC - 5210,2020/02/18,12:31:41,4,4.5,4.5,32,32,Normal,8.3339223,80.4103951,
NC - 5210,2020/02/18,12:31:50,4,4.5,4.5,32,32,Normal,8.3335517,80.4102643,
NC - 5210,2020/02/18,12:32:01,4,4.5,4.5,32,32,Normal,8.333077,80.4100658,
NC - 5210,2020/02/18,12:32:10,4,4.5,4.5,32,32,Normal,8.3326023,80.4098417,
NC - 5210,2020/02/18,12:32:20,4,4.5,4.5,32,32,Normal,8.3320424,80.4095558,
NC - 5210,2020/02/18,12:32:32,4,4.5,4.5,32,32,Normal,8.3313228,80.4091498,
NC - 5210,2020/02/18,12:32:42,4,4.5,4.5,32,32,Normal,8.3308285,80.4090228,
NC - 5210,2020/02/18,12:32:51,4,4.5,4.5,32,32,Normal,8.3306969,80.408952,
NC - 5210,2020/02/18,12:33:01,4,4.5,4.5,32,32,Normal,8.3305673,80.4088048,
NC - 5210,2020/02/18,12:33:11,4,4.5,4.5,32,32,Normal,8.3302573,80.408632,
NC - 5210,2020/02/18,12:33:20,4,4.5,4.5,32,32,Normal,8.3293946,80.4080269,
NC - 5210,2020/02/18,12:33:31,4,4.5,4.5,32,32,Normal,8.3289265,80.4077559,
NC - 5210,2020/02/18,12:33:40,4,4.5,4.5,32,32,Normal,8.328604,80.4076233,
NC - 5210,2020/02/18,12:33:51,4,4.5,4.5,32,32,Normal,8.3281414,80.4073818,
NC - 5210,2020/02/18,12:34:01,4,4.5,4.5,32,32,Normal,8.3278329,80.4071434,
NC - 5210,2020/02/18,12:34:11,4,4.5,4.5,32,32,Normal,8.3278256,80.4070162,
NC - 5210,2020/02/18,12:34:22,4,4.5,4.5,32,32,Normal,8.3274798,80.4063306,
NC - 5210,2020/02/18,12:34:32,4,4.5,4.5,32,32,Normal,8.3270002,80.406107,
NC - 5210,2020/02/18,12:34:41,4,4.5,4.5,32,32,Normal,8.3268384,80.4060206,
NC - 5210,2020/02/18,12:34:50,4,4.5,4.5,32,32,Normal,8.3263987,80.4056844,
NC - 5210,2020/02/18,12:35:00,4,4.5,4.5,32,32,Normal,8.3257429,80.4052075,
NC - 5210,2020/02/18,12:35:10,4,4.5,4.5,32,32,Normal,8.3251267,80.4046704,
NC - 5210,2020/02/18,12:35:20,4,4.5,4.5,32,32,Normal,8.3244775,80.4040607,
NC - 5210,2020/02/18,12:35:30,4,4.5,4.5,32,32,Normal,8.3238202,80.4036033,
NC - 5210,2020/02/18,12:35:40,4,4.5,4.5,32,32,Normal,8.3233982,80.4031344,
NC - 5210,2020/02/18,12:35:51,4,4.5,4.5,32,32,Normal,8.3231743,80.4030291,
NC - 5210,2020/02/18,12:36:01,4,4.5,4.5,32,32,Normal,8.3231728,80.4028136,
NC - 5210,2020/02/18,12:36:10,4,4.5,4.5,32,32,Normal,8.3231619,80.4026201,
NC - 5210,2020/02/18,12:36:20,4,4.5,4.5,32,32,Normal,8.323193,80.4026461,
NC - 5210,2020/02/18,12:36:31,4,4.5,4.5,32,32,Normal,8.3232218,80.4026741,
NC - 5210,2020/02/18,12:36:40,4,4.5,4.5,32,32,Normal,8.3232303,80.4026898,
NC - 5210,2020/02/18,12:36:51,4,4.5,4.5,32,32,Normal,8.3232397,80.4027056,
NC - 5210,2020/02/18,12:37:00,4,4.5,4.5,32,32,Normal,8.3232439,80.402716,
NC - 5210,2020/02/18,12:37:11,4,4.5,4.5,32,32,Normal,8.3232529,80.4027324,
NC - 5210,2020/02/18,12:37:21,4,4.5,4.5,32,32,Normal,8.3232626,80.4027053,
NC - 5210,2020/02/18,12:37:30,4,4.5,4.5,32,32,Normal,8.3232869,80.4027264,
NC - 5210,2020/02/18,12:37:40,4,4.5,4.5,32,32,Normal,8.323302,80.4027501,
NC - 5210,2020/02/18,12:37:50,4,4.5,4.5,32,32,Normal,8.3231461,80.4026752,
NC - 5210,2020/02/18,12:38:01,4,4.5,4.5,32,32,Normal,8.3230364,80.4025803,
NC - 5210,2020/02/18,12:38:11,4,4.5,4.5,32,32,Normal,8.323069,80.4026135,
NC - 5210,2020/02/18,12:38:21,4,4.5,4.5,32,32,Normal,8.3230826,80.4026615,
NC - 5210,2020/02/18,12:38:31,4,4.5,4.5,32,32,Normal,8.3230324,80.4026499,
NC - 5210,2020/02/18,12:38:41,4,4.5,4.5,32,32,Normal,8.3230646,80.4026764,
NC - 5210,2020/02/18,12:38:52,4,4.5,4.5,32,32,Normal,8.3230567,80.4026627,
NC - 5210,2020/02/18,12:39:00,4,4.5,4.5,32,32,Normal,8.3230468,80.402643,
NC - 5210,2020/02/18,12:39:11,4,4.5,4.5,32,32,Normal,8.3230388,80.4026298,
NC - 5210,2020/02/18,12:39:21,4,4.5,4.5,32,32,Normal,8.3230384,80.4026311,
NC - 5210,2020/02/18,12:39:31,4,4.5,4.5,32,32,Normal,8.3230317,80.4026198,
NC - 5210,2020/02/18,12:39:40,4,4.5,4.5,32,32,Normal,8.3230297,80.4026217,
NC - 5210,2020/02/18,12:39:51,4,4.5,4.5,32,32,Normal,8.3230281,80.4026239,
NC - 5210,2020/02/18,12:40:01,4,4.5,4.5,32,32,Normal,8.3230246,80.4026239,
NC - 5210,2020/02/18,12:40:11,4,4.5,4.5,32,32,Normal,8.3230204,80.402624,
NC - 5210,2020/02/18,12:40:22,4,4.5,4.5,32,32,Normal,8.3230194,80.4026297,
NC - 5210,2020/02/18,12:40:31,4,4.5,4.5,32,32,Normal,8.3230214,80.4026249,
NC - 5210,2020/02/18,12:40:42,4,4.5,4.5,32,32,Normal,8.3230199,80.4026196,
NC - 5210,2020/02/18,12:40:52,4,4.5,4.5,32,32,Normal,8.3230129,80.4026097,
NC - 5210,2020/02/18,12:41:01,4,4.5,4.5,32,32,Normal,8.3230064,80.4025996,
NC - 5210,2020/02/18,12:41:11,4,4.5,4.5,32,32,Normal,8.3230018,80.4025974,
NC - 5210,2020/02/18,12:41:21,4,4.5,4.5,32,32,Normal,8.322999,80.4025966,
NC - 5210,2020/02/18,12:41:31,4,4.5,4.5,32,32,Normal,8.3230005,80.4026025,
NC - 5210,2020/02/18,12:41:41,4,4.5,4.5,32,32,Normal,8.3230014,80.4026047,
NC - 5210,2020/02/18,12:41:50,4,4.5,4.5,32,32,Normal,8.3230003,80.4026041,
NC - 5210,2020/02/18,12:42:00,4,4.5,4.5,32,32,Normal,8.3230016,80.402606,
NC - 5210,2020/02/18,12:42:11,4,4.5,4.5,32,32,Normal,8.3230024,80.4026077,
NC - 5210,2020/02/18,12:42:22,4,4.5,4.5,32,32,Normal,8.3229944,80.4025954,
NC - 5210,2020/02/18,12:42:31,4,4.5,4.5,32,32,Normal,8.3229986,80.4025982,Anuradhapura
NC - 5210,2020/02/18,12:42:41,4,4.5,4.5,32,32,Normal,8.3229975,80.4026016,
NC - 5210,2020/02/18,12:42:51,4,4.5,4.5,32,32,Normal,8.3229949,80.4026017,
NC - 5210,2020/02/18,12:43:00,4,4.5,4.5,32,32,Normal,8.3229925,80.4025987,
NC - 5210,2020/02/18,12:43:10,4,4.5,4.5,32,32,Normal,8.3229916,80.4025985,
NC - 5210,2020/02/18,12:43:21,4,4.5,4.5,32,32,Normal,8.3229879,80.4025958,
NC - 5210,2020/02/18,12:43:30,4,4.5,4.5,32,32,Normal,8.3229881,80.4025985,
NC - 5210,2020/02/18,12:43:41,4,4.5,4.5,32,32,Normal,8.3229867,80.4025983,
NC - 5210,2020/02/18,12:43:51,4,4.5,4.5,32,32,Normal,8.3229839,80.4025971,
NC - 5210,2020/02/18,12:44:01,4,4.5,4.5,32,32,Normal,8.3229825,80.4025958,
NC - 5210,2020/02/18,12:44:11,4,4.5,4.5,32,32,Normal,8.3229795,80.4025933,
NC - 5210,2020/02/18,12:44:21,4,4.5,4.5,32,32,Normal,8.322977,80.4025907,
NC - 5210,2020/02/18,12:44:32,4,4.5,4.5,32,32,Normal,8.3229771,80.4025917,
NC - 5210,2020/02/18,12:44:42,4,4.5,4.5,32,32,Normal,8.3229782,80.4025955,
NC - 5210,2020/02/18,12:44:52,4,4.5,4.5,32,32,Normal,8.3229781,80.4025962,
NC - 5210,2020/02/18,12:45:01,4,4.5,4.5,32,32,Normal,8.3229783,80.4025977,
NC - 5210,2020/02/18,12:45:13,4,4.5,4.5,32,32,Normal,8.3229764,80.402595,
NC - 5210,2020/02/18,12:45:22,4,4.5,4.5,32,32,Normal,8.3229738,80.4025936,
NC - 5210,2020/02/18,12:45:32,4,4.5,4.5,32,32,Normal,8.3229751,80.4025967,
NC - 5210,2020/02/18,12:45:41,4,4.5,4.5,32,32,Normal,8.3229751,80.4025987,
NC - 5210,2020/02/18,12:45:51,4,4.5,4.5,32,32,Normal,8.3229734,80.4025986,
NC - 5210,2020/02/18,12:46:02,4,4.5,4.5,32,32,Normal,8.3229721,80.4025993,
NC - 5210,2020/02/18,12:46:12,4,4.5,4.5,32,32,Normal,8.3229716,80.4026,
NC - 5210,2020/02/18,12:46:22,4,4.5,4.5,32,32,Normal,8.3229707,80.4025976,
NC - 5210,2020/02/18,12:46:31,4,4.5,4.5,32,32,Normal,8.3229694,80.402595,
NC - 5210,2020/02/18,12:46:42,4,4.5,4.5,32,32,Normal,8.322969,80.4025951,
NC - 5210,2020/02/18,12:46:51,4,4.5,4.5,32,32,Normal,8.3229693,80.402596,
NC - 5210,2020/02/18,12:47:02,4,4.5,4.5,32,32,Normal,8.3229691,80.402595,
NC - 5210,2020/02/18,12:47:13,4,4.5,4.5,32,32,Normal,8.3229685,80.4025942,
NC - 5210,2020/02/18,12:47:22,4,4.5,4.5,32,32,Normal,8.3229686,80.4025957,
NC - 5210,2020/02/18,12:47:31,4,4.5,4.5,32,32,Normal,8.3229711,80.4025995,
NC - 5210,2020/02/18,12:47:41,4,4.5,4.5,32,32,Normal,8.3229702,80.4025999,
NC - 5210,2020/02/18,12:47:51,4,4.5,4.5,32,32,Normal,8.3229691,80.4025997,
NC - 5210,2020/02/18,12:48:01,4,4.5,4.5,32,32,Normal,8.322968,80.4025986,
NC - 5210,2020/02/18,12:48:13,4,4.5,4.5,32,32,Normal,8.322968,80.4025999,
NC - 5210,2020/02/18,12:48:21,4,4.5,4.5,32,32,Normal,8.322968,80.4026003,
NC - 5210,2020/02/18,12:48:31,4,4.5,4.5,32,32,Normal,8.3229673,80.4025984,
NC - 5210,2020/02/18,12:48:44,4,4.5,4.5,32,32,Normal,8.3229657,80.4025941,
NC - 5210,2020/02/18,12:48:50,4,4.5,4.5,32,32,Normal,8.3229665,80.4025947,
NC - 5210,2020/02/18,12:49:01,4,4.5,4.5,32,32,Normal,8.3229649,80.4025927,
NC - 5210,2020/02/18,12:49:11,4,4.5,4.5,32,32,Normal,8.3229642,80.4025915,
NC - 5210,2020/02/18,12:49:21,4,4.5,4.5,32,32,Normal,8.3229635,80.4025906,
NC - 5210,2020/02/18,12:49:31,4,4.5,4.5,32,32,Normal,8.3229634,80.4025914,
NC - 5210,2020/02/18,12:49:41,4,4.5,4.5,32,32,Normal,8.322963,80.4025914,
NC - 5210,2020/02/18,12:49:52,4,4.5,4.5,32,32,Normal,8.3229615,80.4025899,
NC - 5210,2020/02/18,12:50:03,4,4.5,4.5,32,32,Normal,8.3229597,80.4025868,
NC - 5210,2020/02/18,12:50:11,4,4.5,4.5,32,32,Normal,8.3229592,80.4025862,
NC - 5210,2020/02/18,12:50:22,4,4.5,4.5,32,32,Normal,8.322959,80.402586,
NC - 5210,2020/02/18,12:50:32,4,4.5,4.5,32,32,Normal,8.3229586,80.4025862,
NC - 5210,2020/02/18,12:50:41,4,4.5,4.5,32,32,Normal,8.3229576,80.4025855,
NC - 5210,2020/02/18,12:50:51,4,4.5,4.5,32,32,Normal,8.3229564,80.4025846,
NC - 5210,2020/02/18,12:51:01,4,4.5,4.5,32,32,Normal,8.3229556,80.4025842,
NC - 5210,2020/02/18,12:51:12,4,4.5,4.5,32,32,Normal,8.3229546,80.4025836,
NC - 5210,2020/02/18,12:51:22,4,4.5,4.5,32,32,Normal,8.3229556,80.4025856,
NC - 5210,2020/02/18,12:51:31,4,4.5,4.5,32,32,Normal,8.3229562,80.402587,
NC - 5210,2020/02/18,12:51:41,4,4.5,4.5,32,32,Normal,8.3229561,80.4025875,
NC - 5210,2020/02/18,12:51:52,4,4.5,4.5,32,32,Normal,8.3229556,80.4025876,
NC - 5210,2020/02/18,12:52:02,4,4.5,4.5,32,32,Normal,8.3229552,80.4025875,
NC - 5210,2020/02/18,12:52:13,4,4.5,4.5,32,32,Normal,8.3229554,80.4025883,
NC - 5210,2020/02/18,12:52:21,4,4.5,4.5,32,32,Normal,8.3229557,80.4025889,
NC - 5210,2020/02/18,12:52:32,4,4.5,4.5,32,32,Normal,8.3229558,80.4025897,
NC - 5210,2020/02/18,12:52:41,4,4.5,4.5,32,32,Normal,8.3229554,80.40259,
NC - 5210,2020/02/18,12:52:52,4,4.5,4.5,32,32,Normal,8.3229535,80.4025883,
NC - 5210,2020/02/18,12:53:01,4,4.5,4.5,32,32,Normal,8.3229532,80.4025884,
NC - 5210,2020/02/18,12:53:11,4,4.5,4.5,32,32,Normal,8.3229534,80.4025888,
NC - 5210,2020/02/18,12:53:21,4,4.5,4.5,32,32,Normal,8.3229538,80.4025897,
NC - 5210,2020/02/18,12:53:31,4,4.5,4.5,32,32,Normal,8.3229543,80.4025907,
NC - 5210,2020/02/18,12:53:41,4,4.5,4.5,32,32,Normal,8.3229543,80.4025913,
NC - 5210,2020/02/18,12:53:50,4,4.5,4.5,32,32,Normal,8.3229534,80.4025911,
NC - 5210,2020/02/18,12:54:00,4,4.5,4.5,32,32,Normal,8.3229534,80.4025917,
NC - 5210,2020/02/18,12:54:10,4,4.5,4.5,32,32,Normal,8.3229528,80.4025912,
NC - 5210,2020/02/18,12:54:20,4,4.5,4.5,32,32,Normal,8.3229531,80.402592,
NC - 5210,2020/02/18,12:54:31,4,4.5,4.5,32,32,Normal,8.3229539,80.4025935,
NC - 5210,2020/02/18,12:54:41,4,4.5,4.5,32,32,Normal,8.3229533,80.4025932,
NC - 5210,2020/02/18,12:54:50,4,4.5,4.5,32,32,Normal,8.3229534,80.4025935,
NC - 5210,2020/02/18,12:55:01,4,4.5,4.5,32,32,Normal,8.3229533,80.4025936,
NC - 5210,2020/02/18,12:55:11,4,4.5,4.5,32,32,Normal,8.3229547,80.4025957,
NC - 5210,2020/02/18,12:55:20,4,4.5,4.5,32,32,Normal,8.322954,80.4025953,
NC - 5210,2020/02/18,12:55:30,4,4.5,4.5,32,32,Normal,8.3229545,80.4025963,
NC - 5210,2020/02/18,12:55:41,4,4.5,4.5,32,32,Normal,8.3229543,80.4025964,
NC - 5210,2020/02/18,12:55:51,4,4.5,4.5,32,32,Normal,8.3229544,80.402597,
NC - 5210,2020/02/18,12:56:01,4,4.5,4.5,32,32,Normal,8.3229555,80.4025991,
NC - 5210,2020/02/18,12:56:11,4,4.5,4.5,32,32,Normal,8.3229568,80.4026015,
NC - 5210,2020/02/18,12:56:21,4,4.5,4.5,32,32,Normal,8.322956,80.4026009,
NC - 5210,2020/02/18,12:56:32,4,4.5,4.5,32,32,Normal,8.3229549,80.4025998,
NC - 5210,2020/02/18,12:56:42,4,4.5,4.5,32,32,Normal,8.3229546,80.4025996,
NC - 5210,2020/02/18,12:56:51,4,4.5,4.5,32,32,Normal,8.3229546,80.4026,
NC - 5210,2020/02/18,12:57:01,4,4.5,4.5,32,32,Normal,8.3229536,80.4025993,
NC - 5210,2020/02/18,12:57:11,4,4.5,4.5,32,32,Normal,8.3229529,80.4025989,
NC - 5210,2020/02/18,12:57:22,4,4.5,4.5,32,32,Normal,8.3229537,80.4025998,
NC - 5210,2020/02/18,12:57:31,4,4.5,4.5,32,32,Normal,8.3229533,80.4025995,
NC - 5210,2020/02/18,12:57:41,4,4.5,4.5,32,32,Normal,8.3229534,80.4026001,
NC - 5210,2020/02/18,12:57:51,4,4.5,4.5,32,32,Normal,8.3229535,80.4026008,
NC - 5210,2020/02/18,12:58:01,4,4.5,4.5,32,32,Normal,8.3229539,80.4026018,
NC - 5210,2020/02/18,12:58:11,4,4.5,4.5,32,32,Normal,8.3229546,80.4026034,
NC - 5210,2020/02/18,12:58:21,4,4.5,4.5,32,32,Normal,8.3229549,80.4026043,
NC - 5210,2020/02/18,12:58:31,4,4.5,4.5,32,32,Normal,8.3229551,80.4026048,
NC - 5210,2020/02/18,12:58:42,4,4.5,4.5,32,32,Normal,8.3229551,80.4026054,
NC - 5210,2020/02/18,12:58:51,4,4.5,4.5,32,32,Normal,8.3229557,80.4026067,
NC - 5210,2020/02/18,12:59:02,4,4.5,4.5,32,32,Normal,8.3229562,80.4026079,
NC - 5210,2020/02/18,12:59:11,4,4.5,4.5,32,32,Normal,8.3229559,80.4026084,
NC - 5210,2020/02/18,12:59:22,4,4.5,4.5,32,32,Normal,8.3229557,80.4026083,
