date_time,Bus No,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude,Distance
2020-01-09 16:30:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49863,2.202878426172612
2020-01-09 16:30:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49865,3.304317642762108
2020-01-09 16:30:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49868000000001,3.484494331093973
2020-01-09 16:30:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35753,80.49871,4.40575674152552
2020-01-09 16:30:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35753,80.49875,5.5071959286584935
2020-01-09 16:30:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35753,80.4988,5.617151743501948
2020-01-09 16:30:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49885,6.7006108179321116
2020-01-09 16:30:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357510000000001,80.49891,6.700610985314694
2020-01-09 16:30:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3575,80.49897,6.700611151256751
2020-01-09 16:30:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357489999999999,80.49903,8.811609002557436
2020-01-09 16:30:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357489999999999,80.49911,9.974565132748193
2020-01-09 16:30:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35748,80.4992,9.974565385013793
2020-01-09 16:30:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35747,80.49929,9.913060634647543
2020-01-09 16:30:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35747,80.49938,11.069898806774473
2020-01-09 16:30:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357460000000001,80.49948,11.069898806779834
2020-01-09 16:30:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35747,80.49958000000001,12.11596299681265
2020-01-09 16:30:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35747,80.49969,13.40122279747073
2020-01-09 16:31:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357489999999999,80.49981,13.62749720490136
2020-01-09 16:31:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49993,14.698248565201554
2020-01-09 16:31:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35755,80.50005999999999,14.488704397533192
2020-01-09 16:31:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357569999999999,80.50019,15.773227211305693
2020-01-09 16:31:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3576,80.50033,14.698245727036591
2020-01-09 16:31:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35763,80.50046,15.77322490928089
2020-01-09 16:31:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357660000000001,80.5006,16.851622988872112
2020-01-09 16:31:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35769,80.50075,15.773222607351023
2020-01-09 16:31:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35772,80.50089,16.669168879199386
2020-01-09 16:31:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35774,80.50104,15.578143888050711
2020-01-09 16:31:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35776,80.50118,16.851618868703117
2020-01-09 16:31:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35779,80.50133000000001,17.103780627319928
2020-01-09 16:31:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35783,80.50148,17.103779004857106
2020-01-09 16:31:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35787,80.50163,16.85161433211987
2020-01-09 16:31:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3579,80.50178000000001,17.10377616161222
2020-01-09 16:31:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35794,80.50193,15.773213012893041
2020-01-09 16:31:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35797,80.50206999999999,15.773211864571964
2020-01-09 16:31:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357999999999999,80.50220999999999,13.401205210241184
2020-01-09 16:31:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35802,80.50233,11.503381916009623
2020-01-09 16:31:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35805,80.50243,8.880732839173504
2020-01-09 16:31:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35806,80.50251,5.617144322494162
2020-01-09 16:31:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35807,80.50256,4.542446984616778
2020-01-09 16:31:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.358080000000001,80.5026,3.4844898723937314
2020-01-09 16:31:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.358089999999999,80.50263000000001,1.1014376131834978
2020-01-09 16:31:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.358089999999999,80.50264,1.560881422190557
2020-01-09 16:31:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3581,80.50265,1.5608814212474003
2020-01-09 16:31:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.358089999999999,80.50265999999999,1.5608814410278764
2020-01-09 16:31:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.358080000000001,80.50267,2.4710137671330124
2020-01-09 16:31:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35806,80.50268,2.2119548099794977
2020-01-09 16:31:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.358039999999999,80.50268,2.4710138120431915
2020-01-09 16:31:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35802,80.50269,1.5608815773198008
2020-01-09 16:31:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.5027,1.101437837639461
2020-01-09 16:31:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50271,1.560881596986449
2020-01-09 16:31:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357999999999999,80.50272,1.1014378670975793
2020-01-09 16:31:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357999999999999,80.50273,1.1014378670975793
2020-01-09 16:31:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357999999999999,80.50274,2.464923404969402
2020-01-09 16:31:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50276,2.2028756780814676
2020-01-09 16:31:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50278,1.1014378390407342
2020-01-09 16:31:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50279,2.2028756766801947
2020-01-09 16:31:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50281,2.2028756780814676
2020-01-09 16:31:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50283,1.1014378404420075
2020-01-09 16:31:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35801,80.50284,1.5608815959976392
2020-01-09 16:31:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357999999999999,80.50285,1.560881616027956
2020-01-09 16:31:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35799,80.50286,1.1059774015760129
2020-01-09 16:31:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35798,80.50286,2.471013881292641
2020-01-09 16:31:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35796,80.50287,1.1059773992539428
2020-01-09 16:31:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35795,80.50287,2.2119547975974334
2020-01-09 16:31:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35793,80.50287,11746.077771774162
